,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,SvName
4861,1713027308426,332526420000000,18,0.0,-1396730000006043153,-0.6436080932617188,18.919483409263194,12.776380193532574,13.434768429234586,8,08,0.0,81935,579326355389353,4,40.2,234.5184783935547,0.06674140691757202,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,35.2,-7860.13916015625,4.269165992736816,,,Q,338522124587360,G,G08
4862,1713027308426,332526420000000,18,0.0,-1396730000006043153,-0.6436080932617188,18.919483409263194,12.776380193532574,13.434768429234586,8,10,0.0,81935,579326349730767,10,30.1,402.6380615234375,3.162184000015259,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,25.1,-7860.13916015625,4.269165992736816,,,Q,338522124587360,G,G10
4863,1713027308426,332526420000000,18,0.0,-1396730000006043153,-0.6436080932617188,18.919483409263194,12.776380193532574,13.434768429234586,8,27,0.0,81935,579326351745669,12,28.5,592.5006713867188,0.9479999542236328,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,23.5,-7860.13916015625,4.269165992736816,,,Q,338522124587360,G,G27
4864,1713027308426,332526420000000,18,0.0,-1396730000006043153,-0.6436080932617188,18.919483409263194,12.776380193532574,13.434768429234586,8,28,0.0,81935,579326346749276,8,33.4,-455.03369140625,0.6105000376701355,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,28.4,-7860.13916015625,4.269165992736816,,,Q,338522124587360,G,G28
4865,1713027308426,332526420000000,18,0.0,-1396730000006043153,-0.6436080932617188,18.919483409263194,12.776380193532574,13.434768429234586,8,32,0.0,81935,579326354295623,10,30.3,304.54498291015625,0.8224999904632568,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.14,25.3,-7860.13916015625,4.269165992736816,,,Q,338522124587360,G,G32
4882,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,02,0.0,16399,579327349853792,17,38.4,-459.7672424316406,2.9001991748809814,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,33.4,0.0,0.0,,,C,338523126390589,G,G02
4883,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,03,0.0,16399,579327346147679,12,42.0,-454.55657958984375,2.896402359008789,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,37.0,0.0,0.0,,,C,338523126390589,G,G03
4884,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,08,0.0,16399,579327355380744,21,36.6,235.30316162109372,6.34478235244751,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,31.6,0.0,0.0,,,C,338523126390589,G,G08
4885,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,10,0.0,16399,579327349721457,46,30.3,400.8251037597656,0.7999999523162842,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,25.3,0.0,0.0,,,C,338523126390589,G,G10
4886,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,21,0.0,16399,579327353868091,5,51.0,-297.1601257324219,0.026702169328927994,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,46.0,0.0,0.0,,,C,338523126390589,G,G21
4887,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,27,0.0,16399,579327351735845,19,37.3,592.8567504882812,0.6235896944999695,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,32.3,0.0,0.0,,,C,338523126390589,G,G27
4888,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,28,0.0,16399,579327346742913,21,36.2,-457.2989501953125,4.645639419555664,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,31.200000000000003,0.0,0.0,,,C,338523126390589,G,G28
4889,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,32,0.0,16399,579327354286743,8,46.8,304.22723388671875,0.027200255542993546,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.12,41.8,0.0,0.0,,,C,338523126390589,G,G32
4915,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,03,0.0,81935,579327346155483,6,36.8,-454.6482238769531,0.8305688500404358,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.45,31.799999999999997,-7860.14013671875,4.270167827606201,,,Q,338523126390589,G,G03
4916,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,08,0.0,81935,579327355388566,5,38.8,235.3465118408203,0.0706147849559784,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.45,33.8,-7860.14013671875,4.270167827606201,,,Q,338523126390589,G,G08
4917,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,10,0.0,81935,579327349729431,16,26.8,402.0676879882813,1.1049998998641968,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.45,21.8,-7860.14013671875,4.270167827606201,,,Q,338523126390589,G,G10
4918,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,27,0.0,81935,579327351743680,6,35.3,592.8429565429688,1.5908818244934082,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.45,30.299999999999997,-7860.14013671875,4.270167827606201,,,Q,338523126390589,G,G27
4919,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,28,0.0,81935,579327346750780,14,27.1,-456.7155456542969,0.9905000329017639,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.45,22.1,-7860.14013671875,4.270167827606201,,,Q,338523126390589,G,G28
4920,1713027309426,332527420000000,18,0.0,-1396730000006043140,-0.4858827590942383,19.484958102111705,11.623860600557547,13.64258908846432,8,32,0.0,81935,579327354294617,10,30.9,304.1401672363281,0.8762316107749939,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.45,25.9,-7860.14013671875,4.270167827606201,,,Q,338523126390589,G,G32
4939,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,02,0.0,16399,579328349855349,14,40.5,-464.6971435546875,0.3799999952316284,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,35.5,0.0,0.0,,,C,338524117269339,G,G02
4940,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,03,0.0,16399,579328346149189,12,42.1,-457.1712646484375,0.041997574269771576,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,37.1,0.0,0.0,,,C,338524117269339,G,G03
4941,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,08,0.0,16399,579328355379979,19,37.6,234.52915954589844,4.6137566566467285,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,32.6,0.0,0.0,,,C,338524117269339,G,G08
4942,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,10,0.0,16399,579328349720196,46,30.8,397.9326477050781,0.7999999523162842,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,25.8,0.0,0.0,,,C,338524117269339,G,G10
4943,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,21,0.0,16399,579328353869085,5,50.4,-299.9963073730469,0.027006641030311584,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,45.4,0.0,0.0,,,C,338524117269339,G,G21
4944,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,27,0.0,16399,579328351733868,17,38.8,590.9080810546875,5.751604080200195,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,33.8,0.0,0.0,,,C,338524117269339,G,G27
4945,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,28,0.0,16399,579328346744466,27,34.3,-460.39654541015625,0.5945000052452087,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,29.299999999999997,0.0,0.0,,,C,338524117269339,G,G28
4946,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,31,0.0,16399,579328343380472,40,31.1,-564.2398071289062,0.7639999985694885,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,26.1,0.0,0.0,,,C,338524117269339,G,G31
4947,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,32,0.0,16399,579328354285744,9,45.5,300.7157287597656,0.5986901521682739,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.23,40.5,0.0,0.0,,,C,338524117269339,G,G32
4972,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,03,0.0,81935,579328346156999,4,39.0,-456.818115234375,0.8194583058357239,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.47,34.0,-7860.14013671875,4.2711687088012695,,,Q,338524117269339,G,G03
4973,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,08,0.0,81935,579328355387780,5,38.6,232.8321075439453,0.0706147849559784,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.47,33.6,-7860.14013671875,4.2711687088012695,,,Q,338524117269339,G,G08
4974,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,27,0.0,81935,579328351741711,8,32.7,590.8147583007812,3.1260933876037598,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.47,27.700000000000003,-7860.14013671875,4.2711687088012695,,,Q,338524117269339,G,G27
4975,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,28,0.0,81935,579328346752313,9,31.0,-457.6957702636719,3.097308397293091,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.47,26.0,-7860.14013671875,4.2711687088012695,,,Q,338524117269339,G,G28
4976,1713027310426,332528420000000,18,0.0,-1396730000006043127,-0.1828711032867431,16.332207451341674,12.135938218693488,9.998347364901182,8,32,0.0,81935,579328354293587,8,32.4,302.876220703125,3.1305932998657227,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.47,27.4,-7860.14013671875,4.2711687088012695,,,Q,338524117269339,G,G32
4992,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,02,0.0,16399,579329349856876,10,44.8,-456.647705078125,0.2800000011920929,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,39.8,0.0,0.0,,,C,338525125261370,G,G02
4993,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,03,0.0,16399,579329346150653,21,36.4,-451.7762145996094,0.5145000219345093,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,31.4,0.0,0.0,,,C,338525125261370,G,G03
4994,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,08,0.0,16399,579329355379163,10,44.2,240.2362518310547,0.2709999978542328,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,39.2,0.0,0.0,,,C,338525125261370,G,G08
4995,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,10,0.0,16399,579329349718894,14,40.5,405.5919494628906,0.3799999952316284,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,35.5,0.0,0.0,,,C,338525125261370,G,G10
4996,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,21,0.0,16399,579329353870090,9,45.2,-294.314697265625,3.4545950889587402,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,40.2,0.0,0.0,,,C,338525125261370,G,G21
4997,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,27,0.0,16399,579329351731885,24,35.4,596.2662353515625,0.5370000004768372,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,30.4,0.0,0.0,,,C,338525125261370,G,G27
4998,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,28,0.0,16399,579329346746002,17,38.7,-453.5840148925781,0.4345000088214874,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,33.7,0.0,0.0,,,C,338525125261370,G,G28
4999,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,31,0.0,16399,579329343382292,53,29.3,-557.788818359375,0.8689999580383301,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,24.3,0.0,0.0,,,C,338525125261370,G,G31
5000,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,32,0.0,16399,579329354284737,10,44.6,307.81903076171875,0.27250000834465027,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.97,39.6,0.0,0.0,,,C,338525125261370,G,G32
5027,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,03,0.0,81935,579329346158528,7,34.2,-451.2636413574219,8.508334159851074,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.21,29.200000000000003,-7860.13916015625,4.27216911315918,,,Q,338525125261370,G,G03
5028,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,08,0.0,81935,579329355387012,6,36.6,240.45574951171875,0.5339999794960022,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.21,31.6,-7860.13916015625,4.27216911315918,,,Q,338525125261370,G,G08
5029,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,10,0.0,81935,579329349726750,18,25.2,406.0047607421875,1.915000081062317,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.21,20.2,-7860.13916015625,4.27216911315918,,,Q,338525125261370,G,G10
5030,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,27,0.0,81935,579329351739740,9,31.2,597.9794921875,0.7579999566078186,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.21,26.2,-7860.13916015625,4.27216911315918,,,Q,338525125261370,G,G27
5031,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,28,0.0,81935,579329346753844,8,33.1,-451.7973937988281,0.6105000376701355,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.21,28.1,-7860.13916015625,4.27216911315918,,,Q,338525125261370,G,G28
5032,1713027311426,332529420000000,18,0.0,-1396730000006043128,-0.531426191329956,19.288825569674373,1.6214340519937245,12.73708944559617,8,32,0.0,81935,579329354292594,9,31.4,308.775146484375,0.762499988079071,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.21,26.4,-7860.13916015625,4.27216911315918,,,Q,338525125261370,G,G32
5048,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,02,0.0,16399,579330349858407,16,39.7,-457.7212219238281,11.462024688720703,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,34.7,0.0,0.0,,,C,338526128017202,G,G02
5049,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,08,0.0,16399,579330355378361,6,48.3,238.2391662597656,0.5956869125366211,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,43.3,0.0,0.0,,,C,338526128017202,G,G08
5050,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,10,0.0,16399,579330349717555,14,40.8,401.671875,0.3799999952316284,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,35.8,0.0,0.0,,,C,338526128017202,G,G10
5051,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,21,0.0,16399,579330353871059,6,48.0,-296.0443725585937,0.02780587412416935,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,43.0,0.0,0.0,,,C,338526128017202,G,G21
5052,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,27,0.0,16399,579330351729874,31,33.3,595.6572265625,0.6270000338554382,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,28.299999999999997,0.0,0.0,,,C,338526128017202,G,G27
5053,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,28,0.0,16399,579330346747525,16,39.3,-454.7071838378906,2.9033102989196777,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,34.3,0.0,0.0,,,C,338526128017202,G,G28
5054,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,31,0.0,16399,579330343384264,70,27.9,-562.0228271484375,1.0190000534057617,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,22.9,0.0,0.0,,,C,338526128017202,G,G31
5055,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,32,0.0,16399,579330354283714,4,52.4,304.2795715332031,0.1525000035762787,16,0.0,0.0,1575420030,,,,0,0.0,1,-57.09,47.4,0.0,0.0,,,C,338526128017202,G,G32
5083,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,08,0.0,81935,579330355386211,4,39.3,238.32839965820312,0.06847423315048218,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.31,34.3,-7860.1416015625,4.27316951751709,,,Q,338526128017202,G,G08
5084,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,10,0.0,81935,579330349725404,8,33.7,402.5900573730469,0.6450000405311584,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.31,28.700000000000003,-7860.1416015625,4.27316951751709,,,Q,338526128017202,G,G10
5085,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,27,0.0,81935,579330351737747,6,35.3,596.455322265625,3.1439568996429443,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.31,30.299999999999997,-7860.1416015625,4.27316951751709,,,Q,338526128017202,G,G27
5086,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,28,0.0,81935,579330346755359,9,31.9,-454.0271301269531,0.7204999923706055,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.31,26.9,-7860.1416015625,4.27316951751709,,,Q,338526128017202,G,G28
5087,1713027312426,332530420000000,18,0.0,-1396730000006043107,-0.293546199798584,26.632387744029984,17.234487948816643,20.114346681390575,8,32,0.0,81935,579330354291565,4,39.6,305.455322265625,6.182847023010254,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.31,34.6,-7860.1416015625,4.27316951751709,,,Q,338526128017202,G,G32
5104,1713027313426,332531420000000,18,0.0,-1396730000006043088,-0.0635976791381836,26.53538467711769,16.992761374243916,19.441359513194513,8,02,0.0,16399,579331349859941,10,44.0,-461.7532653808594,4.032066345214844,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.95,39.0,0.0,0.0,,,C,338527116955796,G,G02
5105,1713027313426,332531420000000,18,0.0,-1396730000006043088,-0.0635976791381836,26.53538467711769,16.992761374243916,19.441359513194513,8,08,0.0,16399,579331355377577,7,47.6,236.6679229736328,0.025205491110682487,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.95,42.6,0.0,0.0,,,C,338527116955796,G,G08
5106,1713027313426,332531420000000,18,0.0,-1396730000006043088,-0.0635976791381836,26.53538467711769,16.992761374243916,19.441359513194513,8,10,0.0,16399,579331349716203,13,41.0,398.121337890625,1.1801539659500122,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.95,36.0,0.0,0.0,,,C,338527116955796,G,G10
5107,1713027313426,332531420000000,18,0.0,-1396730000006043088,-0.0635976791381836,26.53538467711769,16.992761374243916,19.441359513194513,8,21,0.0,16399,579331353872045,8,46.8,-299.03302001953125,0.599581241607666,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.95,41.8,0.0,0.0,,,C,338527116955796,G,G21
5108,1713027313426,332531420000000,18,0.0,-1396730000006043088,-0.0635976791381836,26.53538467711769,16.992761374243916,19.441359513194513,8,27,0.0,16399,579331351727910,19,37.7,595.2033081054688,9.186805725097656,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.95,32.7,0.0,0.0,,,C,338527116955796,G,G27
